N,D,step,val_prose,val_academic,val_dialogue,val_symbolic,val_internet,r_academic,r_prose,r_dialogue,r_symbolic,r_internet,loss
410000000,30000000000,30000,0,0,1,0,0,0.125,0.09375,0.03125,0,0.75,2.6620628720238093
410000000,30000000000,16000,0,0,1,0,0,0.0625,0.1875,0,0,0.75,3.2109375
410000000,30000000000,22000,0,0,1,0,0,0.5,0.1875,0.09375,0.125,0.09375,2.919921875
410000000,30000000000,22000,0,0,1,0,0,0,0.1875,0,0.0625,0.75,3.110089557926829
410000000,30000000000,14000,0,0,0,0,1,0.0625,0,0.0625,0.125,0.75,3.2356175199468087
410000000,30000000000,20000,0,1,0,0,0,0.125,0.1875,0.0625,0.25,0.375,3.5213341346153846
410000000,30000000000,18000,0,0,0,0,1,0.5,0.1875,0.0625,0.25,0,3.71926347512285
410000000,30000000000,22000,0,1,0,0,0,0.5,0.1875,0.09375,0.125,0.09375,3.0017578125
410000000,30000000000,24000,0,0,1,0,0,0.0625,0.09375,0.09375,0,0.75,2.3394949776785716
410000000,30000000000,9000,1,0,0,0,0,0.5,0.1875,0.0625,0.25,0,3.6629842122395835
410000000,30000000000,20000,1,0,0,0,0,0.5,0,0,0.125,0.375,3.5731201171875
410000000,30000000000,27000,1,0,0,0,0,0.0625,0.09375,0.03125,0.0625,0.75,3.097590748856707
410000000,30000000000,10000,0,0,0,0,1,0.0625,0.09375,0.09375,0,0.75,3.133481999033505
410000000,30000000000,20000,0,0,1,0,0,0.125,0.09375,0.03125,0,0.75,2.4555859375
410000000,30000000000,22000,1,0,0,0,0,0.5,0.09375,0.0625,0.25,0.09375,3.301838200266768
410000000,30000000000,27000,0,0,0,1,0,0.0625,0.09375,0.09375,0,0.75,2.3814174107142856
410000000,30000000000,16000,0,0,0,0,1,0.125,0.1875,0.0625,0.25,0.375,3.3948575706388207
410000000,30000000000,10000,0,0,1,0,0,0.5,0.1875,0,0.125,0.1875,4.009347098214286
410000000,30000000000,27000,0,0,0,0,1,0.0625,0.09375,0.03125,0.0625,0.75,2.162618143575175
410000000,30000000000,9000,0,1,0,0,0,0.25,0.09375,0.03125,0.25,0.375,3.2333984375
410000000,30000000000,22000,0,0,1,0,0,0.5,0.1875,0.0625,0.25,0,3.013671875
410000000,30000000000,22000,0,0,0,0,1,0.25,0.09375,0.03125,0.25,0.375,3.206087932180851
410000000,30000000000,27000,1,0,0,0,0,0.125,0,0,0.125,0.75,3.3794962565104165
410000000,30000000000,30000,0,1,0,0,0,0,0.09375,0.03125,0.125,0.75,3.377734375
410000000,30000000000,9000,0,0,0,1,0,0.25,0.1875,0.0625,0.125,0.375,1.6550727875126519
410000000,30000000000,12000,0,1,0,0,0,0.5,0.1875,0.0625,0.25,0,3.223828125
410000000,30000000000,16000,1,0,0,0,0,0.5,0.1875,0,0.125,0.1875,3.27978515625
410000000,30000000000,24000,1,0,0,0,0,0.125,0.1875,0.0625,0.25,0.375,3.1209852430555554
410000000,30000000000,22000,0,0,0,1,0,0.5,0.09375,0.03125,0,0.375,1.7758976862980769
410000000,30000000000,14000,0,0,1,0,0,0.25,0.1875,0.0625,0.125,0.375,2.5350341796875
410000000,30000000000,30000,0,0,0,1,0,0.5,0,0,0.125,0.375,1.2592239688765183
410000000,30000000000,14000,1,0,0,0,0,0.25,0,0,0,0.75,3.3964754430259148
410000000,30000000000,9000,0,1,0,0,0,0.5,0.1875,0.09375,0.125,0.09375,2.639814660904255
410000000,30000000000,14000,0,0,0,0,1,0,0.09375,0.03125,0.125,0.75,3.0134000483247423
410000000,30000000000,10000,0,0,1,0,0,0.125,0,0,0.125,0.75,3.3981993140243905
410000000,30000000000,20000,0,0,1,0,0,0.5,0.09375,0.0625,0.25,0.09375,2.996189024390244
410000000,30000000000,24000,0,0,0,1,0,0.25,0.09375,0.03125,0.25,0.375,1.4232439313616072
410000000,30000000000,20000,0,1,0,0,0,0.5,0.1875,0.0625,0.0625,0.1875,2.2276475694444446
410000000,30000000000,22000,0,0,1,0,0,0,0.09375,0.09375,0.0625,0.75,2.31763671875
410000000,30000000000,16000,0,1,0,0,0,0.5,0,0.0625,0.0625,0.375,3.6434044471153846
410000000,30000000000,22000,0,0,0,0,1,0.0625,0.09375,0.03125,0.0625,0.75,3.1609804495546685
410000000,30000000000,14000,0,1,0,0,0,0.125,0.1875,0.0625,0.25,0.375,3.178978704637097
410000000,30000000000,18000,1,0,0,0,0,0.5,0,0.0625,0.25,0.1875,3.5218892911585367
410000000,30000000000,27000,0,1,0,0,0,0,0.09375,0.03125,0.125,0.75,2.532690799597538
410000000,30000000000,12000,0,0,0,0,1,0.5,0.09375,0.03125,0,0.375,3.431308178191489
410000000,30000000000,18000,0,0,0,0,1,0.5,0,0.0625,0.25,0.1875,3.409881981382979
410000000,30000000000,20000,1,0,0,0,0,0.5,0.1875,0,0.125,0.1875,3.30047607421875
410000000,30000000000,22000,1,0,0,0,0,0,0.1875,0,0.0625,0.75,3.0855034722222223
410000000,30000000000,12000,0,1,0,0,0,0.0625,0.09375,0.03125,0.0625,0.75,3.7182992788461537
410000000,30000000000,22000,0,1,0,0,0,0.125,0,0.0625,0.0625,0.75,2.7125870988175675
410000000,30000000000,22000,0,0,1,0,0,0,0.1875,0,0.0625,0.75,3.316868832236842
410000000,30000000000,12000,0,0,0,0,1,0.5,0.1875,0.09375,0.125,0.09375,2.6168323863636362
410000000,30000000000,24000,0,0,1,0,0,0,0,0,0.25,0.75,3.176662538109756
410000000,30000000000,22000,1,0,0,0,0,0.5,0.09375,0.0625,0.25,0.09375,3.3744710286458335
410000000,30000000000,12000,0,1,0,0,0,0.5,0.09375,0.0625,0.25,0.09375,2.3667278525270063
410000000,30000000000,18000,0,0,1,0,0,0.25,0,0,0,0.75,3.350492931547619
410000000,30000000000,30000,0,0,0,0,1,0.125,0,0,0.125,0.75,3.0050947473404257
410000000,30000000000,12000,0,0,0,1,0,0.125,0.09375,0.03125,0,0.75,1.8801496868674088
410000000,30000000000,16000,1,0,0,0,0,0.25,0.09375,0.03125,0.25,0.375,3.4279988606770835
410000000,30000000000,24000,0,0,1,0,0,0.5,0.1875,0.0625,0.25,0,2.9622395833333335
410000000,30000000000,24000,0,0,1,0,0,0.0625,0.09375,0.03125,0.0625,0.75,2.3901708984375
410000000,30000000000,16000,0,1,0,0,0,0.125,0.09375,0.03125,0,0.75,3.25234375
410000000,30000000000,20000,0,0,0,1,0,0.5,0.1875,0.09375,0.125,0.09375,1.4755684988839286
410000000,30000000000,20000,0,0,1,0,0,0.25,0,0,0,0.75,2.69630859375
410000000,30000000000,30000,0,0,0,0,1,0.0625,0.1875,0,0,0.75,3.086508561117936
410000000,30000000000,22000,0,1,0,0,0,0.5,0,0.0625,0.0625,0.375,2.5487885346283785
410000000,30000000000,27000,0,1,0,0,0,0,0.1875,0,0.0625,0.75,3.527644230769231
410000000,30000000000,16000,0,0,1,0,0,0,0.1875,0.0625,0,0.75,2.9173177083333335
410000000,30000000000,27000,0,0,0,0,1,0.125,0,0,0.125,0.75,2.776387322809278
410000000,30000000000,12000,0,0,1,0,0,0.0625,0.09375,0.09375,0,0.75,2.492275390625
410000000,30000000000,16000,0,1,0,0,0,0,0,0,0.25,0.75,3.0723316089527026
410000000,30000000000,9000,0,0,1,0,0,0.5,0,0.0625,0.0625,0.375,3.1628953887195124
410000000,30000000000,16000,0,0,0,0,1,0,0,0,0.25,0.75,3.19438164893617
410000000,30000000000,10000,0,0,0,1,0,0.25,0.09375,0.03125,0.25,0.375,1.4652144088436234
410000000,30000000000,12000,0,0,1,0,0,0,0.09375,0.09375,0.0625,0.75,2.9777057926829267
410000000,30000000000,12000,0,0,0,1,0,0.125,0,0.0625,0.0625,0.75,1.5670368642459513
410000000,30000000000,9000,0,0,1,0,0,0.5,0.1875,0.0625,0.25,0,3.4052734375
410000000,30000000000,18000,0,0,0,0,1,0.5,0,0.0625,0.0625,0.375,3.0350253704896906
410000000,30000000000,20000,0,0,1,0,0,0.125,0.1875,0.0625,0.25,0.375,3.216231496710526
410000000,30000000000,14000,1,0,0,0,0,0.125,0.09375,0.03125,0,0.75,3.2452799479166665
410000000,30000000000,18000,0,0,0,0,1,0.5,0.09375,0.0625,0.25,0.09375,3.2521444104381443
410000000,30000000000,18000,0,0,0,1,0,0.125,0.09375,0.03125,0,0.75,1.8960573760121457
410000000,30000000000,24000,1,0,0,0,0,0.0625,0.1875,0,0,0.75,3.1729939778645835
410000000,30000000000,16000,0,0,1,0,0,0.5,0.1875,0.09375,0.125,0.09375,2.9973084984756095
410000000,30000000000,18000,0,1,0,0,0,0.5,0,0.0625,0.0625,0.375,2.7773279989919355
410000000,30000000000,9000,0,0,0,0,1,0.5,0,0,0.125,0.375,2.5499480987762237
410000000,30000000000,20000,0,1,0,0,0,0.25,0.1875,0.0625,0.125,0.375,2.325205108265818
410000000,30000000000,9000,0,1,0,0,0,0.5,0.1875,0.0625,0.0625,0.1875,2.6422733820921986
410000000,30000000000,27000,0,0,1,0,0,0.5,0,0.0625,0.25,0.1875,3.183542351973684
410000000,30000000000,10000,0,0,0,1,0,0.5,0.1875,0,0.125,0.1875,1.5935266162702428
410000000,30000000000,30000,0,0,0,0,1,0,0.1875,0.0625,0,0.75,2.756297317976804
410000000,30000000000,10000,0,0,1,0,0,0.125,0.1875,0.0625,0.25,0.375,3.232235863095238
410000000,30000000000,9000,0,0,1,0,0,0.5,0.09375,0.09375,0.125,0.1875,3.137881324404762
410000000,30000000000,12000,0,0,1,0,0,0,0.09375,0.09375,0.0625,0.75,2.4978466796875
410000000,30000000000,14000,0,0,1,0,0,0.5,0.1875,0,0.125,0.1875,2.9777587890625
410000000,30000000000,20000,1,0,0,0,0,0.125,0.09375,0.03125,0,0.75,3.168735411108994
410000000,30000000000,18000,0,1,0,0,0,0.25,0.09375,0.03125,0.25,0.375,3.595703125
410000000,30000000000,22000,0,0,0,1,0,0,0,0,0.25,0.75,1.2256907103997976
410000000,30000000000,27000,1,0,0,0,0,0.25,0.09375,0.03125,0.25,0.375,3.14013671875
410000000,30000000000,18000,1,0,0,0,0,0.5,0.1875,0.0625,0.0625,0.1875,3.3233846028645835
410000000,30000000000,24000,0,0,0,0,1,0,0.09375,0.03125,0.125,0.75,2.8167435164304124
410000000,30000000000,18000,0,0,0,0,1,0,0.1875,0,0.0625,0.75,3.160276761968085
410000000,30000000000,16000,1,0,0,0,0,0.25,0,0,0,0.75,3.3503492401867376
410000000,30000000000,22000,0,0,1,0,0,0,0.09375,0.03125,0.125,0.75,2.5093470982142856
410000000,30000000000,30000,0,0,1,0,0,0.125,0.09375,0.03125,0,0.75,2.7347005208333335
410000000,30000000000,14000,0,1,0,0,0,0.125,0,0.0625,0.0625,0.75,2.6190159574468086
410000000,30000000000,10000,0,1,0,0,0,0,0.1875,0,0.0625,0.75,3.2729360219594597
410000000,30000000000,10000,1,0,0,0,0,0.25,0.09375,0.03125,0.25,0.375,3.6074015299479165
410000000,30000000000,22000,0,0,0,0,1,0.5,0,0.0625,0.0625,0.375,2.966650894007732
410000000,30000000000,27000,0,0,0,0,1,0,0.09375,0.03125,0.125,0.75,3.11512160242629
410000000,30000000000,9000,0,0,1,0,0,0.5,0.09375,0.09375,0.125,0.1875,2.7203369140625
410000000,30000000000,14000,0,1,0,0,0,0.25,0,0,0,0.75,3.6687950721153846
410000000,30000000000,10000,0,0,1,0,0,0.25,0.09375,0.03125,0.25,0.375,2.8718994140625
410000000,30000000000,30000,0,0,0,0,1,0.0625,0,0.0625,0.125,0.75,2.756604381443299
410000000,30000000000,30000,0,1,0,0,0,0.5,0,0.0625,0.25,0.1875,2.6465946320564515
410000000,30000000000,12000,0,1,0,0,0,0,0.1875,0.0625,0,0.75,3.7333984375
410000000,30000000000,9000,0,1,0,0,0,0.125,0.09375,0.03125,0,0.75,2.336429480350379
410000000,30000000000,10000,0,0,0,0,1,0,0.09375,0.09375,0.0625,0.75,3.1429405605670104
410000000,30000000000,10000,1,0,0,0,0,0.5,0,0,0.125,0.375,3.8160807291666665
410000000,30000000000,27000,0,1,0,0,0,0.5,0.1875,0.09375,0.125,0.09375,2.240840397828014
410000000,30000000000,24000,0,1,0,0,0,0.25,0.09375,0.03125,0.25,0.375,3.496319110576923
410000000,30000000000,9000,0,0,1,0,0,0.5,0.1875,0.09375,0.125,0.09375,2.7942708333333335
410000000,30000000000,14000,0,1,0,0,0,0,0.09375,0.09375,0.0625,0.75,3.6607421875
410000000,30000000000,18000,0,1,0,0,0,0.125,0.1875,0.0625,0.25,0.375,3.1010584677419355
410000000,30000000000,27000,0,0,1,0,0,0.25,0.09375,0.03125,0.25,0.375,2.40615966796875
410000000,30000000000,24000,0,0,0,0,1,0.0625,0.09375,0.09375,0,0.75,2.221655785620629
410000000,30000000000,30000,1,0,0,0,0,0.5,0.09375,0.0625,0.25,0.09375,3.197536892361111
410000000,30000000000,18000,0,0,0,1,0,0.125,0,0.0625,0.0625,0.75,1.5179300037955465
410000000,30000000000,18000,1,0,0,0,0,0.0625,0.09375,0.03125,0.0625,0.75,3.210346501048018
410000000,30000000000,27000,0,0,0,1,0,0.125,0,0.0625,0.0625,0.75,1.5325055803571428
410000000,30000000000,30000,0,1,0,0,0,0,0.1875,0.0625,0,0.75,3.287440146169355
410000000,30000000000,22000,0,0,0,1,0,0.5,0.09375,0.0625,0.25,0.09375,1.4277605329241072
410000000,30000000000,22000,1,0,0,0,0,0.25,0.09375,0.03125,0.25,0.375,3.1976996527777777
410000000,30000000000,12000,0,1,0,0,0,0.5,0,0.0625,0.0625,0.375,3.734149639423077
410000000,30000000000,20000,0,0,1,0,0,0.5,0,0,0.125,0.375,3.496000744047619
410000000,30000000000,27000,0,1,0,0,0,0.5,0.1875,0,0.125,0.1875,2.164678126205633
410000000,30000000000,22000,0,0,1,0,0,0.125,0,0,0.125,0.75,3.253208705357143
410000000,30000000000,18000,0,0,1,0,0,0.5,0.09375,0.09375,0.125,0.1875,3.251439144736842
410000000,30000000000,14000,0,0,0,0,1,0,0,0,0.25,0.75,2.290503441870629
410000000,30000000000,10000,0,0,1,0,0,0.5,0.09375,0.09375,0.125,0.1875,3.1305338541666665
410000000,30000000000,27000,0,1,0,0,0,0.5,0.09375,0.09375,0.125,0.1875,3.3496844951923075
410000000,30000000000,30000,0,1,0,0,0,0,0.09375,0.09375,0.0625,0.75,3.390234375
410000000,30000000000,9000,0,1,0,0,0,0.125,0,0,0.125,0.75,2.6550127194251543
410000000,30000000000,9000,0,0,1,0,0,0.0625,0.09375,0.09375,0,0.75,3.1432291666666665
410000000,30000000000,24000,0,0,1,0,0,0,0.09375,0.09375,0.0625,0.75,3.049856085526316
410000000,30000000000,27000,0,0,1,0,0,0.5,0.09375,0.0625,0.25,0.09375,2.8743489583333335
410000000,30000000000,22000,1,0,0,0,0,0.125,0.09375,0.03125,0,0.75,3.2627156575520835
410000000,30000000000,30000,0,0,1,0,0,0.5,0,0.0625,0.0625,0.375,2.73046875
410000000,30000000000,20000,0,0,0,0,1,0,0.1875,0,0.0625,0.75,2.2469029993444054
410000000,30000000000,9000,0,0,0,0,1,0,0.1875,0.0625,0,0.75,3.49169921875
410000000,30000000000,20000,0,1,0,0,0,0.5,0.09375,0.03125,0,0.375,2.211822886525849
410000000,30000000000,30000,0,0,1,0,0,0.5,0.1875,0.0625,0.25,0,2.8974609375
410000000,30000000000,27000,1,0,0,0,0,0.5,0,0.0625,0.25,0.1875,3.5664265950520835
410000000,30000000000,12000,0,1,0,0,0,0.5,0.09375,0.0625,0.25,0.09375,2.051262133049242
410000000,30000000000,22000,0,0,1,0,0,0.5,0.09375,0.03125,0,0.375,2.8899739583333335
410000000,30000000000,16000,0,0,0,1,0,0,0.1875,0.0625,0,0.75,2.499965122767857
410000000,30000000000,18000,0,0,1,0,0,0.0625,0.09375,0.03125,0.0625,0.75,2.4979150390625
410000000,30000000000,27000,0,0,0,0,1,0.0625,0.1875,0,0,0.75,2.7744190963273194
410000000,30000000000,18000,1,0,0,0,0,0.25,0,0,0,0.75,3.48675537109375
410000000,30000000000,27000,0,1,0,0,0,0.5,0,0.0625,0.0625,0.375,3.3917518028846154
410000000,30000000000,9000,0,1,0,0,0,0,0.09375,0.03125,0.125,0.75,3.8552734375
410000000,30000000000,14000,0,0,0,1,0,0.5,0.09375,0.03125,0,0.375,1.9610620413714575
410000000,30000000000,22000,0,0,1,0,0,0.25,0.1875,0.0625,0.125,0.375,2.8352864583333335
410000000,30000000000,22000,0,0,1,0,0,0,0.09375,0.03125,0.125,0.75,3.130448190789474
410000000,30000000000,9000,0,0,0,0,1,0,0.09375,0.03125,0.125,0.75,2.464194984702797
410000000,30000000000,20000,1,0,0,0,0,0.5,0.1875,0,0.125,0.1875,3.2254231770833335
410000000,30000000000,18000,0,0,1,0,0,0.5,0.1875,0.0625,0.25,0,2.52640625
410000000,30000000000,24000,0,1,0,0,0,0.25,0.09375,0.03125,0.25,0.375,2.8268649193548385
410000000,30000000000,27000,0,1,0,0,0,0,0.1875,0.0625,0,0.75,2.9931731047453702
410000000,30000000000,12000,0,0,0,0,1,0.0625,0.1875,0,0,0.75,3.3153382646276595
410000000,30000000000,16000,0,1,0,0,0,0,0.1875,0,0.0625,0.75,3.637469951923077
410000000,30000000000,16000,0,0,1,0,0,0.5,0.09375,0.0625,0.25,0.09375,3.0474942835365852
410000000,30000000000,18000,0,1,0,0,0,0.5,0.1875,0,0.125,0.1875,1.9703729802911931
410000000,30000000000,27000,0,0,1,0,0,0.5,0.1875,0,0.125,0.1875,3.1396484375
410000000,30000000000,22000,0,0,1,0,0,0.125,0.1875,0.0625,0.25,0.375,2.8460286458333335
410000000,30000000000,20000,0,1,0,0,0,0.5,0.09375,0.0625,0.25,0.09375,2.302672041223404
410000000,30000000000,10000,0,0,0,0,1,0.125,0,0.0625,0.0625,0.75,2.463730605332168
410000000,30000000000,20000,0,1,0,0,0,0.0625,0.1875,0,0,0.75,2.510570384837963
410000000,30000000000,30000,0,1,0,0,0,0.5,0,0,0.125,0.375,1.8471975615530303
410000000,30000000000,9000,1,0,0,0,0,0.5,0.09375,0.09375,0.125,0.1875,3.590308212652439
410000000,30000000000,12000,0,0,1,0,0,0.25,0.1875,0.0625,0.125,0.375,2.669224330357143
410000000,30000000000,12000,1,0,0,0,0,0.5,0.1875,0.09375,0.125,0.09375,3.4677808808117376
410000000,30000000000,16000,0,1,0,0,0,0.0625,0,0.0625,0.125,0.75,3.1795142389112905
410000000,30000000000,24000,1,0,0,0,0,0,0,0,0.25,0.75,3.2216796875
410000000,30000000000,30000,0,1,0,0,0,0.25,0,0,0,0.75,2.2056636103877314
410000000,30000000000,22000,1,0,0,0,0,0,0.1875,0.0625,0,0.75,3.0699869791666665
410000000,30000000000,30000,0,0,1,0,0,0.5,0.1875,0.0625,0.0625,0.1875,2.869116806402439
410000000,30000000000,10000,0,1,0,0,0,0.5,0.09375,0.09375,0.125,0.1875,2.1126542524857954
410000000,30000000000,12000,0,0,1,0,0,0.125,0,0.0625,0.0625,0.75,3.3009868421052633
410000000,30000000000,18000,0,0,1,0,0,0.5,0.1875,0.0625,0.0625,0.1875,2.5171130952380953
410000000,30000000000,10000,0,0,1,0,0,0.125,0.09375,0.03125,0,0.75,2.9711216517857144
410000000,30000000000,27000,0,0,0,1,0,0,0.09375,0.03125,0.125,0.75,1.4640851702008928
410000000,30000000000,30000,0,1,0,0,0,0.125,0,0.0625,0.0625,0.75,2.3478432513297873
410000000,30000000000,20000,0,0,1,0,0,0,0.09375,0.03125,0.125,0.75,2.8437267485119047
410000000,30000000000,9000,0,1,0,0,0,0.125,0,0.0625,0.0625,0.75,3.020402238175676
410000000,30000000000,27000,0,0,0,1,0,0.25,0,0,0,0.75,1.6502838752530364
410000000,30000000000,18000,0,0,0,0,1,0,0.1875,0,0.0625,0.75,2.90612918814433
410000000,30000000000,22000,0,0,1,0,0,0.125,0,0.0625,0.0625,0.75,2.6996605282738093
410000000,30000000000,24000,0,1,0,0,0,0.5,0.09375,0.03125,0,0.375,2.167812771267361
410000000,30000000000,16000,0,0,0,0,1,0.25,0.09375,0.03125,0.25,0.375,3.3853138916615477
410000000,30000000000,12000,0,1,0,0,0,0.5,0.09375,0.03125,0,0.375,3.728215144230769
410000000,30000000000,18000,0,1,0,0,0,0.25,0.1875,0.0625,0.125,0.375,3.522235576923077
410000000,30000000000,12000,0,0,0,0,1,0,0.1875,0.0625,0,0.75,3.3094414893617023
410000000,30000000000,22000,0,1,0,0,0,0,0,0,0.25,0.75,2.988520869502315
410000000,30000000000,20000,0,1,0,0,0,0.125,0,0.0625,0.0625,0.75,2.1116943359375
410000000,30000000000,14000,0,0,0,1,0,0.125,0.09375,0.03125,0,0.75,2.531215122767857
410000000,30000000000,27000,0,0,1,0,0,0.0625,0.09375,0.09375,0,0.75,3.0218441611842106
410000000,30000000000,20000,0,0,1,0,0,0.25,0.1875,0.0625,0.125,0.375,2.457392578125
410000000,30000000000,24000,0,0,1,0,0,0,0.09375,0.03125,0.125,0.75,2.380166015625
410000000,30000000000,30000,0,0,1,0,0,0,0.09375,0.03125,0.125,0.75,2.858303163109756
410000000,30000000000,30000,1,0,0,0,0,0.5,0,0.0625,0.25,0.1875,3.3665697051257624
410000000,30000000000,18000,0,0,0,0,1,0.125,0,0.0625,0.0625,0.75,2.9240445795747423
410000000,30000000000,16000,0,0,1,0,0,0.5,0.09375,0.03125,0,0.375,3.0318216463414633
410000000,30000000000,16000,0,0,0,1,0,0.5,0.1875,0,0.125,0.1875,1.5076381138392858
410000000,30000000000,20000,0,1,0,0,0,0.25,0,0,0,0.75,2.2870686848958335
410000000,30000000000,12000,1,0,0,0,0,0.5,0.09375,0.09375,0.125,0.1875,3.4528585294397867
410000000,30000000000,24000,0,1,0,0,0,0.5,0.09375,0.09375,0.125,0.1875,1.8986834901751894
410000000,30000000000,16000,0,0,0,1,0,0.5,0,0.0625,0.0625,0.375,1.5254430114498987
410000000,30000000000,30000,0,0,0,0,1,0,0.1875,0,0.0625,0.75,2.161293296547203
410000000,30000000000,12000,0,0,0,0,1,0.25,0,0,0,0.75,2.396105359484266
410000000,30000000000,10000,0,1,0,0,0,0,0.09375,0.03125,0.125,0.75,2.8466907848011362
410000000,30000000000,16000,0,1,0,0,0,0.5,0.1875,0,0.125,0.1875,2.287560733748071
410000000,30000000000,24000,1,0,0,0,0,0.5,0,0.0625,0.25,0.1875,3.4237196180555554
410000000,30000000000,24000,0,1,0,0,0,0.5,0.09375,0.0625,0.25,0.09375,3.470928485576923
410000000,30000000000,27000,0,0,1,0,0,0.5,0.09375,0.09375,0.125,0.1875,2.3225213913690474
410000000,30000000000,18000,0,1,0,0,0,0.5,0.09375,0.09375,0.125,0.1875,3.0341796875
410000000,30000000000,20000,0,0,1,0,0,0.125,0.1875,0.0625,0.25,0.375,2.4371923828125
410000000,30000000000,12000,1,0,0,0,0,0.5,0.1875,0.0625,0.25,0,3.5248472632431405
410000000,30000000000,14000,0,1,0,0,0,0.0625,0.09375,0.03125,0.0625,0.75,2.3072509765625
410000000,30000000000,9000,0,0,1,0,0,0.0625,0.1875,0,0,0.75,3.3442263719512195
410000000,30000000000,20000,0,0,0,0,1,0.125,0.09375,0.03125,0,0.75,2.8536314030283507
410000000,30000000000,24000,0,0,0,1,0,0.125,0.09375,0.03125,0,0.75,1.6780753811361335
410000000,30000000000,12000,0,0,1,0,0,0,0.09375,0.03125,0.125,0.75,2.6323779296875
410000000,30000000000,16000,0,0,1,0,0,0.125,0,0.0625,0.0625,0.75,2.8263113839285716
410000000,30000000000,24000,0,0,0,0,1,0.5,0.1875,0.09375,0.125,0.09375,3.364532081117021
410000000,30000000000,27000,0,1,0,0,0,0.0625,0.09375,0.03125,0.0625,0.75,2.9917779737903225
410000000,30000000000,20000,0,0,0,0,1,0.25,0.1875,0.0625,0.125,0.375,3.29479710534398
410000000,30000000000,16000,0,0,0,0,1,0.0625,0.09375,0.03125,0.0625,0.75,2.930991261275773
410000000,30000000000,27000,0,0,0,0,1,0.25,0,0,0,0.75,3.0349775598404256
410000000,30000000000,10000,0,0,1,0,0,0,0.1875,0,0.0625,0.75,3.297780106707317
410000000,30000000000,10000,0,0,1,0,0,0,0.09375,0.09375,0.0625,0.75,2.5819873046875
410000000,30000000000,20000,1,0,0,0,0,0.5,0.09375,0.09375,0.125,0.1875,3.3829752604166665
410000000,30000000000,24000,0,1,0,0,0,0.5,0.09375,0.09375,0.125,0.1875,2.954296875
410000000,30000000000,14000,1,0,0,0,0,0.5,0.1875,0.0625,0.25,0,3.4320991330030486
410000000,30000000000,10000,0,1,0,0,0,0.5,0.09375,0.03125,0,0.375,3.783428485576923
410000000,30000000000,14000,0,0,0,0,1,0,0.1875,0.0625,0,0.75,2.9967380798969074
410000000,30000000000,12000,0,0,1,0,0,0.25,0,0,0,0.75,3.2955729166666665
410000000,30000000000,20000,0,0,0,0,1,0.25,0.1875,0.0625,0.125,0.375,2.3064425808566433
410000000,30000000000,27000,0,1,0,0,0,0.25,0.09375,0.03125,0.25,0.375,1.9616384795217803
410000000,30000000000,22000,0,1,0,0,0,0.5,0,0,0.125,0.375,2.713079637096774
410000000,30000000000,10000,0,0,0,0,1,0.5,0.09375,0.09375,0.125,0.1875,3.6429980228808354
410000000,30000000000,10000,0,1,0,0,0,0.5,0.1875,0.0625,0.0625,0.1875,2.8344858530405403
410000000,30000000000,20000,0,0,0,1,0,0,0.09375,0.03125,0.125,0.75,1.4810093470982142
410000000,30000000000,9000,0,0,1,0,0,0,0.1875,0.0625,0,0.75,2.723359375
410000000,30000000000,9000,0,0,1,0,0,0.5,0.1875,0.0625,0.25,0,2.8290550595238093
410000000,30000000000,22000,0,0,0,1,0,0.5,0,0,0.125,0.375,1.46148681640625
410000000,30000000000,22000,0,0,1,0,0,0.125,0,0,0.125,0.75,3.4339657738095237
410000000,30000000000,30000,0,0,1,0,0,0.0625,0.09375,0.03125,0.0625,0.75,3.0486225328947367
410000000,30000000000,27000,0,0,1,0,0,0.0625,0.09375,0.03125,0.0625,0.75,2.7841796875
410000000,30000000000,16000,0,0,1,0,0,0.25,0.1875,0.0625,0.125,0.375,3.2853618421052633
410000000,30000000000,22000,0,1,0,0,0,0.0625,0.09375,0.09375,0,0.75,3.059050529233871
410000000,30000000000,16000,0,1,0,0,0,0.5,0,0.0625,0.0625,0.375,2.38067929964539
410000000,30000000000,9000,0,1,0,0,0,0.5,0.09375,0.0625,0.25,0.09375,2.619002105496454
410000000,30000000000,22000,0,1,0,0,0,0.125,0.1875,0.0625,0.25,0.375,2.769313502956081
410000000,30000000000,20000,0,0,0,1,0,0.5,0.1875,0.09375,0.125,0.09375,1.380168466915486
410000000,30000000000,22000,0,1,0,0,0,0.0625,0.09375,0.09375,0,0.75,3.2673828125
410000000,30000000000,12000,0,1,0,0,0,0.0625,0,0.0625,0.125,0.75,2.662987979841821
410000000,30000000000,16000,0,0,1,0,0,0.5,0.09375,0.0625,0.25,0.09375,2.5581752232142856
410000000,30000000000,14000,0,0,1,0,0,0.5,0.09375,0.0625,0.25,0.09375,3.094631288109756
410000000,30000000000,14000,1,0,0,0,0,0.5,0,0.0625,0.25,0.1875,3.585720486111111
410000000,30000000000,10000,0,1,0,0,0,0.5,0.1875,0,0.125,0.1875,3.2728515625
410000000,30000000000,9000,0,1,0,0,0,0.0625,0.09375,0.09375,0,0.75,2.9171376329787235
410000000,30000000000,24000,0,1,0,0,0,0.0625,0.09375,0.03125,0.0625,0.75,3.5013521634615383
410000000,30000000000,30000,0,1,0,0,0,0.25,0,0,0,0.75,2.540058857685811
410000000,30000000000,9000,0,1,0,0,0,0.125,0,0,0.125,0.75,3.892352764423077
